,BHK,Rent,Size,Area Type,City,Furnishing Status,Tenant Preferred,Bathroom,floor,area
2723,3.0,8000,106,Super Area,Delhi,Semi-Furnished,Both,1.0,0,Burari
2724,2.0,14000,750,Super Area,Delhi,Furnished,Both,2.0,4,Mehrauli
2725,2.0,11000,80,Super Area,Delhi,Semi-Furnished,Both,2.0,2,other
2726,3.0,25000,96,Super Area,Delhi,Unfurnished,Both,2.0,2,other
2727,1.0,9000,500,Super Area,Delhi,Unfurnished,Both,1.0,1,Chhattarpur
2728,3.0,47000,1550,Carpet Area,Delhi,Semi-Furnished,Both,2.0,0,Vasant Kunj
2729,2.0,20000,1000,Super Area,Delhi,Semi-Furnished,Both,2.0,3,other
2730,1.0,6000,400,Super Area,Delhi,Unfurnished,Both,1.0,2,Mehrauli
2731,1.0,5000,450,Super Area,Delhi,Unfurnished,Both,1.0,1,other
2732,2.0,20000,1000,Super Area,Delhi,Semi-Furnished,Family,1.0,3,other
2733,1.0,10000,450,Super Area,Delhi,Unfurnished,Both,1.0,2,other
2734,3.0,15000,100,Super Area,Delhi,Semi-Furnished,Both,2.0,3,Chhattarpur
2735,2.0,13500,550,Carpet Area,Delhi,Semi-Furnished,Both,2.0,2,other
2736,1.0,5500,400,Super Area,Delhi,Semi-Furnished,Both,1.0,2,other
2737,1.0,14000,60,Super Area,Delhi,Furnished,Both,1.0,1,other
2738,4.0,18000,900,Super Area,Delhi,Unfurnished,Both,2.0,3,Subhash Nagar
2739,1.0,20000,700,Super Area,Delhi,Semi-Furnished,Both,1.0,1,other
2740,2.0,9300,500,Super Area,Delhi,Unfurnished,Both,1.0,2,Laxmi Nagar
2741,3.0,67500,2000,Carpet Area,Delhi,Furnished,Bachelors,3.0,2,Safdarjung Enclave
2742,2.0,7500,400,Carpet Area,Delhi,Semi-Furnished,Bachelors,1.0,2,Aya Nagar
2743,3.0,30000,1500,Carpet Area,Delhi,Unfurnished,Bachelors,2.0,1,other
2744,2.0,13000,70,Super Area,Delhi,Unfurnished,Both,1.0,2,other
2745,2.0,8500,60,Super Area,Delhi,Unfurnished,Both,2.0,2,Indraprastha Extension
2746,3.0,44300,200,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.0,1,Paschim Vihar
2747,2.0,45000,1650,Carpet Area,Delhi,Furnished,Bachelors,2.0,2,Safdarjung Enclave
2748,2.0,30000,1150,Carpet Area,Delhi,Unfurnished,Bachelors,2.0,3,other
2749,2.0,40000,1800,Carpet Area,Delhi,Furnished,Bachelors,2.0,0,Saket
2750,4.0,67500,2175,Carpet Area,Delhi,Semi-Furnished,Both,3.5,3,other
2751,2.0,12000,900,Super Area,Delhi,Unfurnished,Both,1.0,1,other
2752,2.0,13500,700,Super Area,Delhi,Unfurnished,Both,1.0,1,other
2753,2.0,30000,900,Super Area,Delhi,Unfurnished,Both,2.0,2,other
2754,1.0,9500,400,Super Area,Delhi,Semi-Furnished,Both,1.0,2,other
2755,4.0,67500,2175,Carpet Area,Delhi,Unfurnished,Bachelors,3.5,0,Greater Kailash 1
2756,3.0,30000,2000,Super Area,Delhi,Unfurnished,Both,3.0,0,other
2757,2.0,9000,450,Super Area,Delhi,Unfurnished,Both,1.0,1,other
2758,2.0,13000,400,Carpet Area,Delhi,Unfurnished,Bachelors,1.0,2,kst chattarpur Apartments
2759,2.0,7000,500,Super Area,Delhi,Semi-Furnished,Both,1.0,1,other
2760,1.0,18000,450,Carpet Area,Delhi,Furnished,Both,1.0,1,other
2761,1.0,3500,350,Super Area,Delhi,Unfurnished,Both,1.0,1,Najafgarh
2762,4.0,65000,272,Carpet Area,Delhi,Unfurnished,Both,3.5,1,Model Town
2763,1.0,19000,545,Super Area,Delhi,Furnished,Both,1.0,2,Dwarka
2764,2.0,23000,84,Super Area,Delhi,Semi-Furnished,Both,2.0,0,Paschim Vihar
2765,1.0,12000,600,Super Area,Delhi,Furnished,Both,1.0,2,Kalkaji
2766,2.0,15000,75,Super Area,Delhi,Unfurnished,Both,2.0,3,Chhattarpur
2767,3.0,38000,165,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,2,other
2768,3.0,50000,1100,Carpet Area,Delhi,Unfurnished,Bachelors,3.0,1,Shalimar bagh
2769,1.0,6500,500,Super Area,Delhi,Unfurnished,Both,1.0,3,other
2770,3.0,35000,150,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.0,1,Janakpuri
2771,2.0,15000,70,Super Area,Delhi,Semi-Furnished,Both,2.0,2,Vasant Kunj
2772,3.0,30000,250,Super Area,Delhi,Semi-Furnished,Both,2.0,1,other
2773,2.0,10000,70,Super Area,Delhi,Unfurnished,Both,2.0,1,other
2774,1.0,18000,300,Carpet Area,Delhi,Semi-Furnished,Bachelors,1.0,3,Arjun Nagar
2775,3.0,30000,1800,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.0,1,Malviya Nagar
2776,1.0,16000,400,Carpet Area,Delhi,Semi-Furnished,Both,1.0,3,Lajpat Nagar 4
2777,3.0,22000,1250,Super Area,Delhi,Semi-Furnished,Both,2.0,2,other
2778,2.0,9000,480,Super Area,Delhi,Semi-Furnished,Both,1.0,1,other
2779,2.0,20200,84,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,2,Paschim Vihar
2780,2.0,19500,84,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,2,other
2781,2.0,21000,600,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,3,Arjun Nagar
2782,2.0,20000,600,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,0,Arjun Nagar
2783,2.0,13000,720,Super Area,Delhi,Semi-Furnished,Both,2.0,2,other
2784,2.0,6500,75,Carpet Area,Delhi,Unfurnished,Both,1.0,1,Najafgarh
2785,3.0,25000,1000,Super Area,Delhi,Unfurnished,Both,2.0,1,other
2786,2.0,20000,900,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,2,Malviya Nagar
2787,2.0,33000,2175,Carpet Area,Delhi,Semi-Furnished,Family,2.0,1,Janakpuri
2788,3.0,18000,900,Carpet Area,Delhi,Semi-Furnished,Both,1.0,0,other
2789,1.0,13000,550,Carpet Area,Delhi,Semi-Furnished,Both,1.0,3,Pitampura
2790,2.0,10000,450,Super Area,Delhi,Furnished,Both,1.0,4,Palam
2791,2.0,10000,470,Super Area,Delhi,Furnished,Both,2.0,2,other
2792,3.0,23000,125,Super Area,Delhi,Semi-Furnished,Both,2.0,3,other
2793,1.0,20000,400,Carpet Area,Delhi,Furnished,Both,1.0,3,Lajpat Nagar 4
2794,4.0,67500,2175,Carpet Area,Delhi,Semi-Furnished,Both,3.5,2,other
2795,3.0,25000,1500,Carpet Area,Delhi,Semi-Furnished,Both,3.0,5,other
2796,2.0,21000,80,Super Area,Delhi,Semi-Furnished,Both,1.0,3,other
2797,3.0,30000,1100,Carpet Area,Delhi,Semi-Furnished,Both,2.0,3,other
2798,2.0,22000,1000,Super Area,Delhi,Semi-Furnished,Both,2.0,4,Vasant Kunj
2799,2.0,14000,800,Super Area,Delhi,Unfurnished,Both,2.0,3,Mehrauli
2800,2.0,7000,50,Super Area,Delhi,Furnished,Both,1.0,2,other
2801,2.0,18500,1000,Super Area,Delhi,Semi-Furnished,Both,2.0,2,other
2802,1.0,8500,550,Carpet Area,Delhi,Unfurnished,Bachelors,1.0,2,Chhattarpur Enclave
2803,1.0,8000,450,Carpet Area,Delhi,Unfurnished,Bachelors,1.0,0,Chhattarpur Enclave
2804,2.0,10000,670,Super Area,Delhi,Furnished,Both,2.0,2,other
2805,2.0,15000,700,Super Area,Delhi,Semi-Furnished,Both,1.0,1,Dwarka
2806,3.0,37000,125,Super Area,Delhi,Semi-Furnished,Bachelors,2.0,3,other
2807,3.0,67500,1872,Super Area,Delhi,Semi-Furnished,Both,3.0,1,Greater Kailash 1
2808,2.0,12000,650,Carpet Area,Delhi,Unfurnished,Both,1.0,2,Chhattarpur Enclave
2809,2.0,13000,550,Carpet Area,Delhi,Unfurnished,Bachelors,2.0,1,Chhattarpur Enclave
2810,2.0,22000,84,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,0,Paschim Vihar
2811,1.0,4000,90,Super Area,Delhi,Unfurnished,Both,2.0,0,other
2812,2.0,12000,1000,Super Area,Delhi,Unfurnished,Both,2.0,1,Laxmi Nagar
2813,1.0,9000,65,Super Area,Delhi,Unfurnished,Both,1.0,3,other
2814,2.0,14000,75,Super Area,Delhi,Unfurnished,Both,1.0,2,Pandav Nagar
2815,1.0,15000,250,Carpet Area,Delhi,Furnished,Bachelors,1.0,0,Arjun Nagar
2816,2.0,12500,900,Super Area,Delhi,Unfurnished,Bachelors,2.0,3,other
2817,3.0,30000,900,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.0,3,Arjun Nagar
2818,2.0,9500,650,Super Area,Delhi,Unfurnished,Both,2.0,0,other
2819,2.0,15000,900,Super Area,Delhi,Semi-Furnished,Both,2.0,4,other
2820,1.0,12000,800,Super Area,Delhi,Semi-Furnished,Both,1.0,3,other
2821,1.0,8000,410,Carpet Area,Delhi,Unfurnished,Bachelors,1.0,2,other
2822,3.0,67500,1500,Super Area,Delhi,Furnished,Both,3.0,2,Rajouri Garden
2823,4.0,67500,2175,Carpet Area,Delhi,Unfurnished,Both,3.5,2,Safdarjung Enclave
2824,3.0,31500,1800,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,2,Pitampura
2825,2.0,30000,1400,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,0,other
2826,3.0,60000,1600,Super Area,Delhi,Semi-Furnished,Both,3.0,3,other
2827,3.0,35000,1200,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,3,Rajouri Garden
2828,3.0,55000,1150,Carpet Area,Delhi,Unfurnished,Both,3.0,2,other
2829,2.0,20000,110,Super Area,Delhi,Semi-Furnished,Both,1.0,0,other
2830,1.0,6500,300,Super Area,Delhi,Furnished,Both,1.0,3,other
2831,2.0,17000,750,Carpet Area,Delhi,Semi-Furnished,Both,2.0,1,other
2832,1.0,9300,450,Carpet Area,Delhi,Semi-Furnished,Bachelors,1.0,1,other
2833,2.0,7500,410,Super Area,Delhi,Unfurnished,Both,1.0,2,Ghitorni
2834,2.0,20000,800,Super Area,Delhi,Furnished,Both,1.0,2,Janakpuri
2835,3.0,18000,120,Super Area,Delhi,Furnished,Both,3.0,4,other
2836,1.0,15000,650,Carpet Area,Delhi,Furnished,Bachelors,1.0,2,Saket
2837,2.0,13000,400,Carpet Area,Delhi,Unfurnished,Bachelors,1.0,2,kst chattarpur Apartments
2838,2.0,20000,810,Super Area,Delhi,Semi-Furnished,Both,2.0,3,Vikaspuri
2839,3.0,12000,700,Super Area,Delhi,Furnished,Both,2.0,1,Indraprastha Extension
2840,2.0,40000,1125,Super Area,Delhi,Furnished,Both,2.0,0,other
2841,2.0,8000,600,Super Area,Delhi,Unfurnished,Both,2.0,4,other
2842,3.0,67500,1300,Carpet Area,Delhi,Furnished,Bachelors,3.0,1,South Extension 1
2843,3.0,67500,1450,Carpet Area,Delhi,Semi-Furnished,Both,3.0,2,other
2844,3.0,18000,110,Super Area,Delhi,Unfurnished,Both,2.0,1,other
2845,4.0,67500,2175,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.5,1,other
2846,4.0,67500,2175,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.5,3,other
2847,3.0,67500,2175,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.5,1,Sarvodaya Enclave
2848,4.0,67500,2175,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.5,2,Safdarjung Enclave
2849,4.0,67500,2175,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.5,3,other
2850,1.0,10000,240,Super Area,Delhi,Semi-Furnished,Bachelors,1.0,4,Malviya Nagar
2851,3.0,24000,1250,Carpet Area,Delhi,Unfurnished,Bachelors,2.0,2,Chhattarpur Enclave
2852,3.0,28000,1000,Super Area,Delhi,Semi-Furnished,Both,2.0,2,Rohini Sector 24
2853,3.0,28000,900,Carpet Area,Delhi,Unfurnished,Bachelors,2.0,2,other
2854,2.0,18000,900,Carpet Area,Delhi,Semi-Furnished,Both,2.0,0,other
2855,3.0,27000,1250,Carpet Area,Delhi,Unfurnished,Both,3.0,3,Chhattarpur Enclave
2856,2.0,17000,650,Carpet Area,Delhi,Unfurnished,Both,2.0,2,Chhattarpur Enclave
2857,3.0,67500,2175,Super Area,Delhi,Semi-Furnished,Both,3.5,1,Sundar Nagar
2858,2.0,25000,900,Super Area,Delhi,Semi-Furnished,Both,1.0,2,Pitampura
2859,3.0,16500,1250,Carpet Area,Delhi,Unfurnished,Bachelors,2.0,2,other
2860,2.0,14000,60,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,3,other
2861,2.0,18000,90,Super Area,Delhi,Unfurnished,Both,2.0,3,other
2862,2.0,10000,55,Super Area,Delhi,Unfurnished,Both,1.0,3,other
2863,2.0,10000,50,Super Area,Delhi,Unfurnished,Both,1.0,1,other
2864,4.0,67500,400,Carpet Area,Delhi,Unfurnished,Both,3.5,0,Sarvodaya Enclave
2865,2.0,25000,680,Carpet Area,Delhi,Furnished,Bachelors,1.0,2,Pitampura
2866,2.0,22999,756,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,2,other
2867,2.0,6000,500,Super Area,Delhi,Unfurnished,Both,1.0,2,other
2868,2.0,40000,900,Carpet Area,Delhi,Furnished,Both,2.0,0,Vasant Kunj
2869,3.0,67500,2000,Super Area,Delhi,Furnished,Both,3.0,3,Defence Colony
2870,1.0,13000,40,Carpet Area,Delhi,Furnished,Both,1.0,3,Shalimar bagh
2871,1.0,14000,100,Super Area,Delhi,Furnished,Both,1.0,3,Chittaranjan Park
2872,2.0,20000,950,Carpet Area,Delhi,Semi-Furnished,Both,2.0,2,other
2873,1.0,5500,200,Carpet Area,Delhi,Furnished,Bachelors,1.0,1,other
2874,2.0,32000,900,Carpet Area,Delhi,Furnished,Both,2.0,0,Lajpat Nagar
2875,2.0,8000,750,Super Area,Delhi,Semi-Furnished,Both,1.0,1,Mehrauli
2876,3.0,25000,1400,Carpet Area,Delhi,Unfurnished,Family,3.0,3,other
2877,2.0,28000,100,Carpet Area,Delhi,Semi-Furnished,Both,2.0,2,Shalimar bagh
2878,2.0,22000,100,Super Area,Delhi,Semi-Furnished,Both,2.0,1,Kalkaji
2879,1.0,21000,100,Super Area,Delhi,Semi-Furnished,Both,1.0,0,Chittaranjan Park
2880,2.0,30000,1000,Super Area,Delhi,Semi-Furnished,Both,2.0,2,other
2881,1.0,12000,400,Carpet Area,Delhi,Unfurnished,Both,1.0,2,Lajpat Nagar
2882,1.0,15000,70,Super Area,Delhi,Unfurnished,Both,1.0,2,DS 19
2883,1.0,18000,450,Carpet Area,Delhi,Furnished,Both,1.0,0,other
2884,2.0,18000,900,Carpet Area,Delhi,Unfurnished,Both,1.0,3,other
2885,1.0,10000,42,Super Area,Delhi,Semi-Furnished,Both,1.0,0,other
2886,1.0,16000,400,Carpet Area,Delhi,Furnished,Both,1.0,2,Lajpat Nagar
2887,2.0,20000,900,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,3,other
2888,4.0,28000,1500,Carpet Area,Delhi,Semi-Furnished,Both,2.0,2,Rohini Sector 24
2889,1.0,7000,70,Super Area,Delhi,Semi-Furnished,Both,1.0,1,Palam
2890,2.0,30000,450,Carpet Area,Delhi,Furnished,Both,1.0,0,other
2891,2.0,15000,900,Carpet Area,Delhi,Semi-Furnished,Both,1.0,0,other
2892,1.0,8000,500,Carpet Area,Delhi,Unfurnished,Both,1.0,1,other
2893,1.0,9000,400,Carpet Area,Delhi,Unfurnished,Both,2.0,2,Pitampura
2894,3.0,33500,150,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,2,other
2895,1.0,9500,450,Carpet Area,Delhi,Unfurnished,Both,1.0,1,Neb Sarai
2896,2.0,10000,540,Super Area,Delhi,Unfurnished,Both,1.0,1,other
2897,1.0,20000,400,Carpet Area,Delhi,Furnished,Both,1.0,3,Lajpat Nagar
2898,1.0,10000,450,Carpet Area,Delhi,Unfurnished,Both,1.0,2,other
2899,1.0,15000,700,Super Area,Delhi,Unfurnished,Both,1.0,4,DS 19
2900,3.0,55000,1450,Carpet Area,Delhi,Furnished,Bachelors,2.0,0,Vasant Kunj
2901,2.0,20000,1000,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,2,Patparganj
2902,2.0,16000,550,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,1,Saket
2903,2.0,23000,900,Carpet Area,Delhi,Furnished,Both,2.0,2,other
2904,3.0,67500,300,Super Area,Delhi,Semi-Furnished,Both,3.0,2,other
2905,2.0,25000,1100,Super Area,Delhi,Unfurnished,Both,2.0,0,other
2906,1.0,9000,600,Carpet Area,Delhi,Semi-Furnished,Bachelors,1.0,1,Saket
2907,1.0,11000,450,Super Area,Delhi,Semi-Furnished,Bachelors,1.0,3,other
2908,2.0,11500,550,Carpet Area,Delhi,Unfurnished,Both,1.0,2,Mayur Vihar 1
2909,3.0,16000,1000,Super Area,Delhi,Unfurnished,Both,2.0,1,Dwarka Mor
2910,3.0,23000,1250,Carpet Area,Delhi,Unfurnished,Bachelors,2.0,2,Chhattarpur Enclave
2911,4.0,30000,1950,Carpet Area,Delhi,Semi-Furnished,Both,3.5,2,Chhattarpur Enclave
2912,3.0,67500,1750,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.5,4,Safdarjung Enclave
2913,1.0,3500,25,Super Area,Delhi,Unfurnished,Both,1.0,3,Burari
2914,2.0,12100,700,Carpet Area,Delhi,Unfurnished,Bachelors,1.0,3,Shadipur
2915,2.0,19000,1800,Carpet Area,Delhi,Unfurnished,Bachelors,1.0,1,other
2916,2.0,40000,1000,Super Area,Delhi,Furnished,Both,2.0,3,Greater Kailash 2
2917,2.0,8000,200,Super Area,Delhi,Unfurnished,Both,1.0,2,Najafgarh
2918,3.0,42000,1700,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.0,2,Pitampura
2919,3.0,13000,70,Super Area,Delhi,Semi-Furnished,Both,2.0,0,Pandav Nagar
2920,3.0,44000,1700,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.0,3,Pitampura
2921,1.0,11000,450,Carpet Area,Delhi,Semi-Furnished,Bachelors,1.0,1,Saket
2922,3.0,40000,1350,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.0,2,Safdarjung Enclave
2923,4.0,67500,2175,Super Area,Delhi,Semi-Furnished,Both,3.5,3,Greater Kailash 1
2924,2.0,13000,650,Carpet Area,Delhi,Unfurnished,Both,2.0,2,Chhattarpur
2925,2.0,17500,650,Carpet Area,Delhi,Semi-Furnished,Both,2.0,2,Chhattarpur
2926,3.0,14500,1250,Carpet Area,Delhi,Unfurnished,Both,3.0,1,Chhattarpur
2927,3.0,24000,1250,Carpet Area,Delhi,Unfurnished,Bachelors,2.0,2,Chhattarpur
2928,3.0,30000,1000,Carpet Area,Delhi,Unfurnished,Both,2.0,3,Mayur Vihar Phase 1 Extension
2929,1.0,10000,500,Super Area,Delhi,Semi-Furnished,Both,1.0,2,Kalkaji
2930,1.0,10000,500,Carpet Area,Delhi,Semi-Furnished,Both,1.0,3,Neb Sarai
2931,3.0,67500,1550,Carpet Area,Delhi,Semi-Furnished,Bachelors,3.0,2,Safdarjung Enclave
2932,4.0,67500,2175,Carpet Area,Delhi,Semi-Furnished,Both,3.5,1,other
2933,2.0,32000,1150,Super Area,Delhi,Unfurnished,Bachelors,2.0,1,Shalimar bagh
2934,3.0,67500,2000,Carpet Area,Delhi,Unfurnished,Both,3.0,3,Sarvodaya Enclave
2935,1.0,5500,30,Carpet Area,Delhi,Furnished,Both,1.0,2,other
2936,1.0,6000,50,Carpet Area,Delhi,Semi-Furnished,Bachelors,1.0,3,other
2937,3.0,30000,1205,Super Area,Delhi,Furnished,Both,2.0,2,other
2938,3.0,42000,1450,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,2,Vasant Kunj
2939,1.0,5500,200,Super Area,Delhi,Unfurnished,Both,1.0,2,other
2940,2.0,7000,350,Super Area,Delhi,Semi-Furnished,Both,2.0,2,other
2941,2.0,10000,700,Super Area,Delhi,Unfurnished,Bachelors,1.0,0,other
2942,1.0,17000,400,Carpet Area,Delhi,Furnished,Both,1.0,3,Lajpat Nagar
2943,1.0,18000,700,Super Area,Delhi,Semi-Furnished,Both,1.0,1,Mayur Vihar 1
2944,2.0,14000,1000,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,1,other
2945,1.0,17000,450,Carpet Area,Delhi,Furnished,Both,1.0,1,Paryavaran Complex
2946,3.0,27000,1200,Super Area,Delhi,Semi-Furnished,Family,2.0,6,DS 19
2947,3.0,25000,1200,Carpet Area,Delhi,Semi-Furnished,Bachelors,2.0,2,Patparganj
2948,2.0,23000,900,Super Area,Delhi,Semi-Furnished,Both,2.0,3,other
2949,2.0,24500,84,Carpet Area,Delhi,Furnished,Bachelors,2.0,1,Paschim Vihar
2950,1.0,10000,200,Carpet Area,Delhi,Unfurnished,Both,1.0,1,East Of Kailash
2951,2.0,35000,1300,Super Area,Delhi,Unfurnished,Bachelors,2.0,2,Kalkaji
2952,2.0,27000,1300,Carpet Area,Delhi,Furnished,Both,2.0,0,other
2953,1.0,7000,200,Carpet Area,Delhi,Unfurnished,Bachelors,1.0,1,kst chattarpur Apartments
2954,1.0,5000,300,Carpet Area,Delhi,Semi-Furnished,Both,1.0,0,Laxmi Nagar
2955,2.0,5000,550,Carpet Area,Delhi,Unfurnished,Both,1.0,3,Mohan Garden
2956,2.0,12000,950,Super Area,Delhi,Semi-Furnished,Bachelors,1.0,2,Uttam Nagar
2957,2.0,30000,750,Carpet Area,Delhi,Furnished,Both,2.0,2,Arjun Nagar
2958,2.0,25000,950,Carpet Area,Delhi,Semi-Furnished,Both,2.0,0,other
2959,1.0,6000,350,Carpet Area,Delhi,Semi-Furnished,Both,1.0,1,Laxmi Nagar
2960,3.0,45000,2000,Super Area,Delhi,Unfurnished,Both,3.0,3,other
2961,3.0,40000,180,Carpet Area,Delhi,Unfurnished,Bachelors,3.0,0,Janakpuri
2962,2.0,8500,60,Super Area,Delhi,Semi-Furnished,Both,1.0,2,Mayur Vihar 1
2963,2.0,16500,950,Carpet Area,Delhi,Unfurnished,Bachelors,1.0,2,Indraprastha Extension
2964,3.0,67500,1400,Carpet Area,Delhi,Semi-Furnished,Both,3.0,1,other
2965,3.0,52000,200,Carpet Area,Delhi,Unfurnished,Both,2.0,2,South Extension 1
2966,1.0,12500,450,Carpet Area,Delhi,Furnished,Both,1.0,2,Patel Nagar West
2967,2.0,14000,600,Super Area,Delhi,Unfurnished,Both,2.0,3,other
2968,1.0,15000,350,Super Area,Delhi,Unfurnished,Both,1.0,1,Arjun Nagar
2969,1.0,5000,300,Carpet Area,Delhi,Furnished,Bachelors,1.0,1,Ashok Nagar
2970,2.0,40000,95,Carpet Area,Delhi,Semi-Furnished,Both,2.0,3,Safdarjung Enclave
2971,1.0,17000,550,Super Area,Delhi,Furnished,Both,1.0,3,other
2972,3.0,15000,900,Super Area,Delhi,Furnished,Both,3.0,1,other
2973,1.0,6000,25,Super Area,Delhi,Semi-Furnished,Both,1.0,4,other
2974,3.0,67500,325,Carpet Area,Delhi,Unfurnished,Bachelors,3.0,1,Defence Colony
2975,2.0,18000,80,Super Area,Delhi,Semi-Furnished,Both,2.0,2,Rajouri Garden
2976,2.0,7500,77,Super Area,Delhi,Unfurnished,Both,1.0,3,other
2977,2.0,10000,60,Super Area,Delhi,Semi-Furnished,Both,1.0,3,other
2978,1.0,9000,100,Super Area,Delhi,Furnished,Both,1.0,1,other
2979,3.0,24000,1300,Super Area,Delhi,Semi-Furnished,Both,2.0,3,other
2980,2.0,12000,500,Carpet Area,Delhi,Semi-Furnished,Both,2.0,1,Laxmi Nagar
2981,2.0,10500,500,Carpet Area,Delhi,Semi-Furnished,Both,2.0,2,Laxmi Nagar
2982,2.0,31000,1200,Super Area,Delhi,Semi-Furnished,Both,2.0,3,Pitampura
2983,1.0,9000,250,Super Area,Delhi,Semi-Furnished,Both,1.0,0,other
2984,2.0,9000,700,Super Area,Delhi,Semi-Furnished,Both,1.0,4,other
2985,3.0,27000,1050,Carpet Area,Delhi,Unfurnished,Family,2.0,0,other
2986,2.0,12500,500,Carpet Area,Delhi,Semi-Furnished,Both,2.0,2,Laxmi Nagar
2987,2.0,15000,1100,Super Area,Chennai,Semi-Furnished,Bachelors,2.0,1,Medavakkam
2988,2.0,6500,1000,Super Area,Chennai,Semi-Furnished,Both,2.0,0,Urapakkam
2989,3.0,67500,2175,Carpet Area,Chennai,Semi-Furnished,Both,3.0,1,R.A Puram
2990,3.0,67500,2175,Super Area,Chennai,Furnished,Family,3.5,1,other
2991,1.0,15000,650,Carpet Area,Chennai,Semi-Furnished,Both,1.0,0,other
2992,2.0,15000,1000,Carpet Area,Chennai,Semi-Furnished,Bachelors,2.0,6,Thalambur
2993,2.0,7600,700,Super Area,Chennai,Unfurnished,Both,2.0,1,Anakaputhur
2994,3.0,29000,1200,Carpet Area,Chennai,Semi-Furnished,Bachelors,3.0,1,Ashok Nagar
2995,3.0,20000,1710,Super Area,Chennai,Semi-Furnished,Both,3.0,6,Padur
2996,2.0,12000,600,Super Area,Chennai,Furnished,Both,2.0,1,Mangadu
2997,2.0,10500,1080,Super Area,Chennai,Unfurnished,Both,2.0,1,other
2998,2.0,29000,1300,Super Area,Chennai,Semi-Furnished,Both,2.0,0,other
2999,2.0,26000,1027,Super Area,Chennai,Semi-Furnished,Bachelors,2.0,6,Karapakkam
3000,3.0,25000,1350,Super Area,Chennai,Furnished,Family,3.0,0,other
3001,2.0,10000,950,Super Area,Chennai,Unfurnished,Family,2.0,1,Selaiyur
3002,2.0,14000,1300,Super Area,Chennai,Unfurnished,Both,2.0,1,Iyyappanthangal
3003,2.0,6000,600,Super Area,Chennai,Unfurnished,Both,1.0,1,Poonamallee
3004,3.0,40000,1428,Super Area,Chennai,Unfurnished,Bachelors,2.0,0,Chromepet
3005,2.0,23000,920,Carpet Area,Chennai,Semi-Furnished,Both,2.0,2,KK Nagar
3006,2.0,10000,600,Carpet Area,Chennai,Semi-Furnished,Both,2.0,0,other
3007,2.0,10000,810,Carpet Area,Chennai,Unfurnished,Bachelors,1.0,0,Tambaram West
3008,2.0,15000,1200,Super Area,Chennai,Semi-Furnished,Both,2.0,0,Ramapuram
3009,1.0,11000,550,Super Area,Chennai,Semi-Furnished,Both,1.0,3,other
3010,2.0,20000,600,Super Area,Chennai,Unfurnished,Family,1.0,1,Egmore
3011,2.0,15000,850,Super Area,Chennai,Furnished,Both,1.0,0,Old Mahabalipuram Road
3012,4.0,22000,2117,Carpet Area,Chennai,Semi-Furnished,Both,3.5,6,Sholinganallur
3013,2.0,6000,900,Super Area,Chennai,Unfurnished,Bachelors,2.0,1,Guduvancheri
3014,2.0,20000,1000,Super Area,Chennai,Semi-Furnished,Both,2.0,0,Thiruvanmiyur
3015,1.0,6500,500,Super Area,Chennai,Unfurnished,Both,1.0,2,Aminjikarai
3016,2.0,12000,800,Super Area,Chennai,Semi-Furnished,Both,1.0,1,Purasawalkam
3017,2.0,27000,1550,Super Area,Chennai,Semi-Furnished,Both,3.0,2,Alwarpet
3018,2.0,15000,1500,Super Area,Chennai,Unfurnished,Both,2.0,0,other
3019,3.0,20000,1700,Carpet Area,Chennai,Furnished,Both,3.5,0,other
3020,2.0,22000,700,Super Area,Chennai,Semi-Furnished,Both,2.0,3,T Nagar
3021,1.0,7000,400,Super Area,Chennai,Unfurnished,Both,1.0,1,Koyambedu
